gene	PValue
5558	0.530050082941402
5564	0.902131346882204
5571	0.281131955253182
5573	0.146875308292484
5575	0.604919832132883
5576	0.487782474455525
5577	0.790559309424288
5589	0.162480826971534
5591	0.156417914063507
5592	0.150887502328998
5600	0.627245173069185
9479	0.846107920005553
5610	0.810872627012915
5613	0.896520919053756
5617	0.694249254661678
5618	0.879136987153991
5621	0.49394800994893
5625	0.155743439267977
8842	0.769715465793159
5627	0.819650002308172
5629	0.743215277000112
8899	0.672891614938445
5631	0.0542179379122907
5641	0.389469448992946
8492	0.946515294779644
6768	0.655151514432948
5653	0.57056735108793
9520	0.527597820108626
5660	0.490462514526446
9267	0.405339594565157
9266	0.700098140431222
9265	0.905951092990906
5663	0.4750373774957
5664	0.849095234365281
5683	0.0926772373714436
5684	0.183368326448117
5689	0.0958141250926069
5699	0.00696671368216716
5692	0.0758996036534946
5693	0.155083381471552
5694	0.102260747274474
5695	0.167290648793987
5700	0.645338769832734
5701	0.921915857564566
5702	0.21427144289721
29893	0.206713274600464
5705	0.321251066437519
5710	0.373558375633888
5720	0.364762380126764
5721	0.0783210563141395
10197	0.538638904081017
51268	0.260602634285721
9051	0.678368168600928
9050	0.8061333847251
5725	0.703834679548552
5727	0.488106904670887
9791	0.907424132182159
5728	0.970669544265227
9317	0.676275055532262
5730	0.0416157711769597
5733	0.401360863131926
5737	0.127971279765039
5738	0.986593977861749
5740	0.943998562694699
5742	0.494948247327998
5743	0.45587312868926
5744	0.988707292186195
5745	0.11745528503683
2185	0.648079171517453
5756	0.687440609505024
4112	0.749930428317673
83719	0.968059775734396
83719	0.336433908275563
5764	0.00172814745710161
7803	0.104978825884207
8073	0.701917889365719
11156	0.626498359772032
5770	0.386237683580298
5781	0.841003613707398
5782	0.871786342784948
5783	0.164553149731321
5784	0.577755407593311
1843	0.039491818321276
5771	0.796119608116825
5775	0.244140737122328
84867	0.401649223147099
26191	0.416066405582149
10326	0.182754739860731
55423	0.182754739860731
140885	0.182754739860731
5786	0.0825755243502533
5789	0.810396789974742
5791	0.907443822744578
5792	0.0423363704625928
5793	0.239016837171236
5795	0.898122268597195
5796	0.983421713768582
10076	0.76084071567658
5797	0.644436076683841
5798	0.902270767284443
5799	0.991721624138288
5800	0.484775463689548
5801	0.552571273242019
5802	0.194112462433028
11122	0.184491923193783
5803	0.515186602353968
5805	0.423912065103296
5806	0.627779484512335
9543	0.889224216530462
5813	0.557087502963063
5814	0.196936117390149
5816	0.449755520860839
5824	0.411748312148136
5825	0.563838267169477
5826	0.13676493039565
5827	0.702133805967641
5828	0.59119856708773
5829	0.9009566102714
5830	0.486869623853663
5837	0.212552837945199
9444	0.767568610097467
10890	0.871843431543221
9230	0.531783002126831
201475	0.909597424621369
22931	0.178481565147254
55647	0.740979823805564
57403	0.840726867336649
51715	0.897340005156953
53917	0.461959899209894
9363	0.0893496321608982
83452	0.434750098208679
5864	0.269891175936969
9545	0.533707684154113
5867	0.574946538105156
53916	0.739643229108839
5869	0.562333593884935
5878	0.473120526542724
5870	0.238694199124095
23258	0.258564136369477
7879	0.707644070128456
5876	0.210953634676903
5879	0.417112706288557
5880	0.0202995087958383
5810	0.482711649613313
5884	0.697052181763984
5885	0.459274618007799
5886	0.902199286790987
5887	0.299298939661425
10111	0.50075546196147
5888	0.731682989867723
5890	0.544095563560564
5892	0.789447623702729
5893	0.179379251959928
8438	0.337510435173766
5883	0.954200804630529
83871	0.604672790929628
10743	0.938287304378888
8854	0.0592277028106101
22913	0.969158170619814
5901	0.09118405991915
5902	0.453838505472414
729540	0.903693779908231
729857	0.903693779908231
653489	0.903693779908231
727851	0.903693779908231
5903	0.903693779908231
285190	0.903693779908231
5905	0.368683603267334
10235	0.651144801658063
5913	0.791233552347241
5914	0.328795887212481
5916	0.246001895891857
22821	0.108893683415406
8437	0.521248776067333
51655	0.446230385905737
5923	0.517600632917115
5924	0.92267605965357
10125	0.383075272514405
5527	0.965948523916849
30062	0.725433418777803
5925	0.831541412707017
5928	0.0581371556160977
5930	0.935405852325822
5933	0.356361639470887
5934	0.335465227172418
5935	0.424066851997705
5936	0.837652058882152
10180	0.0656671189007784
27316	0.990825946093472
494115	0.962987778653943
114876	0.962987778653943
5947	0.836650299879376
5948	0.79607870007463
5950	0.127697226815366
11030	0.426745900360787
3516	0.356125286292081
11317	0.834004172738884
9986	0.652631349575401
5954	0.679901535490667
57605	0.460626277901928
5959	0.704844787993279
5962	0.523388152634308
5981	0.132598122751076
5965	0.60301900898753
5966	0.854085256342817
5970	0.587595985078698
5971	0.852290678136199
5649	0.981856934907429
5972	0.676039713113393
5973	0.809128265339873
5976	0.202692204154743
85021	0.678190152803006
5977	0.835447584557538
389075	0.663427977760004
5978	0.881926609855976
5980	0.975101714670797
4112	0.722004463525742
5982	0.860109063443095
5986	0.114619289710057
5987	0.427510907335492
5989	0.0731318732103853
5990	0.448566305733103
5991	0.225908158683582
8625	0.776839983581149
55974	0.654971044689649
5900	0.355939579161705
23179	0.710576925204702
5863	0.647916827128528
6004	0.143335910345276
5997	0.247060413436648
5999	0.434012847487945
8490	0.927249094786762
8787	0.646365334716044
6009	0.354485705209981
6035	0.0507593054139254
6014	0.0865541451925687
6015	0.47160875687347
10928	0.204668946017634
8737	0.454254653065857
6016	0.536367929599309
6017	0.420155012581208
6013	0.88468555722309
9213	0.945756879420475
8725	0.91610069086435
246243	0.918880355764182
51132	0.132671247112464
6045	0.0911420311785416
6047	0.351938742767673
9616	0.390075964727537
10921	0.721905671639285
6091	0.111927766801381
6093	0.439238901443282
9475	0.436423520163593
9376	0.0472923806988342
6094	0.373325832592997
6095	0.434551598628477
6097	0.846647291184036
6118	0.993266416459908
6121	0.454415526952808
6103	0.3757350136368
22895	0.836935323088207
4736	0.185421619326731
6141	0.381509344305425
6143	0.378949843798572
6144	0.663454485402964
6146	0.437213551457003
6150	0.383861454046828
6155	0.139725885089102
6158	0.596404953964606
2641	0.966486339391632
6156	0.335844049209643
26188	0.30319098612336
6168	0.209306204006665
51422	0.170974019725406
6128	0.533021231108834
6133	0.128182988650094
6185	0.83932227325083
9533	0.373905194184334
84172	0.644098325815112
51082	0.66981233485131
25885	0.700481936961121
5430	0.389209513471699
5432	0.515244399746468
5439	0.667092022234239
548644	0.667092022234239
10923	0.660765954327637
6206	0.261774475892251
6235	0.369776293038553
6167	0.184128909926699
6191	0.236426105581132
6192	0.236426105581132
6193	0.21324583541747
6195	0.378092232133736
6196	0.833246281897706
341350	2.05204471473582e-08
85363	2.05204471473582e-08
6237	0.679814645190771
10692	0.831796257316099
6240	0.923869762046584
6241	0.875508322371736
6247	0.722750715034959
9249	0.257815541675236
6251	0.9728285076542
6242	0.827759704218233
6253	0.399835654207593
10313	0.555875063924882
79803	0.54196975413834
10856	0.410235528747585
6256	0.103472724904001
6257	0.821212338168781
6258	0.481015814344113
51720	0.252014028512145
9611	0.0824295823359588
6259	0.490237862711681
6262	0.606281602801102
6271	0.0967281228112368
6281	0.0258254435820779
6282	0.549633801748135
51286	0.549633801748135
6284	0.339490550986272
6274	0.207759039169619
6277	0.0314297417447443
6285	0.282363927761269
51450	0.123053015987318
10657	0.584476564094718
10284	0.391230458438382
7757	0.227962454241098
56681	0.32687876555453
6301	0.628195966820558
9092	0.110326477459762
6303	0.132129466002473
6304	0.992454932128894
6310	0.879726876386722
6311	0.140245990331004
6319	0.137099591205701
6319	0.0319018267276312
729420	0.0319018267276312
7857	0.876328335880769
29106	0.00157858499437299
6320	0.823770648092508
11075	0.796308129926909
50861	0.448627063787449
6323	0.136028855959396
6324	0.799970755088534
6328	0.219175375170351
6334	0.575852933837909
6337	0.405902151498702
6342	0.891593899396102
11341	0.643610962326099
23264	0.330930452482749
642658	0.65785137766619
6370	0.781815133406282
113457	0.469189844923605
11156	0.000112020114713105
6359	0.000112020114713105
6368	0.000112020114713105
6374	0.214493231093029
6372	0.214493231093029
6376	0.522295966862145
6387	0.126939990687243
6388	0.887650325647601
5176	0.825048288658195
51150	0.647992128878257
27020	0.575792493263952
55304	0.575792493263952
391059	0.855029834136649
6652	0.924574168969226
9554	0.125270211744852
10484	0.529191203663911
23480	0.263744118248723
60412	0.736265665973787
6400	0.225531099644223
2734	0.402329801064714
8991	0.170602479369334
6404	1.63949102928486e-05
7869	0.714415140775817
10512	0.613937857243043
9723	0.853104588492071
6405	0.966147055689311
64218	0.112571032593131
10509	0.343869721900965
54910	0.537298666300406
10507	0.174764509666251
10505	0.829651383664885
9037	0.453139089672592
54437	0.226130591810094
57556	0.328576014536927
10501	0.741539206165857
10500	0.222842462877569
8482	0.563164149467418
23176	0.507728474061117
728492	0.537972672984976
8293	0.537972672984976
124925	0.894243842564753
6688	0.0150504107661593
6422	0.701923066381636
2487	0.639555731590569
6424	0.31215352723084
6427	0.733441873875271
6428	0.470595953625974
6430	0.18953324013047
391196	0.18953324013047
6442	0.802623909266537
8910	0.704336521928102
6446	0.316890362358933
6447	0.778043457487049
8879	0.93179908813057
25970	0.619787294883191
23616	0.875598711936497
64397	0.14097354381339
50618	0.313060209472843
6456	0.562053189296347
6455	0.431450901720684
6457	0.331345477070423
26578	0.419653070618453
10174	0.153378811635963
10580	0.108771416966641
6464	0.666135922447662
53358	0.369252825799114
56961	0.803262511816363
6470	0.092246359088809
6474	0.00373735988788756
23191	0.914317741097284
6490	0.441503336419762
6477	0.13635061948698
5602	0.68313293112848
6477	0.68313293112848
6478	0.682372295988033
6480	0.428722536059786
6487	0.344349262757729
6484	0.246903998526924
6483	0.20715819459344
10610	0.826501069600535
256435	0.859227271850703
27090	0.0853463168024633
6489	0.823725571524615
8128	0.303629429424427
51046	0.94915741110698
8869	0.698109815328669
6434	0.713217717991493
9167	0.648318417145492
25942	0.181406118727008
23309	0.171802179042767
6494	0.208019166631611
10736	0.228928544816838
6496	0.951178899658234
51804	0.577647260090094
147912	0.973300291100047
9525	0.243012683608663
81570	0.325629722310336
6497	0.426039384228869
6498	0.125032760702981
6503	0.287872635369107
7884	0.956394580953773
6558	0.67369647636318
6560	0.524003196895898
10723	0.398608459870091
6566	0.963023454399029
6567	0.885829979346859
9194	0.804881311206523
6573	0.555776380810234
6505	0.5160870914252
6506	0.00812247226225155
6507	0.0207978383121139
6511	0.611183558775001
6510	0.258027687590057
6574	0.925889734057115
6575	0.156417159158021
6582	0.059477798923039
6584	0.442776948242288
116085	0.845661564996515
9016	0.329529959873415
10478	0.695232339691758
6513	0.537892814674453
144195	0.966349165377732
6515	0.966349165377732
6517	0.51063509619119
1317	0.603769872584579
1318	0.779756411198757
22950	0.933576708742868
6522	0.978268355967245
6508	0.894556591739503
8140	0.964187921474797
9056	0.376596170723819
6548	0.386775610719358
6585	0.398042675994362
9353	0.528886699738303
6586	0.717247765394176
6591	0.556237379678166
6596	0.99165875783196
6597	0.224168097292514
6598	0.617573444446365
6599	0.318023651790587
3508	0.67529130270401
8242	0.448656586993372
8284	0.847356526498445
6607	0.790055826829981
6609	0.752272366870047
6610	0.595689879442311
9612	0.577665076317309
6611	0.423877674881152
6750	0.357366920619485
6752	0.901472709447725
6753	0.865127806745689
6754	0.47039747690966
6612	0.293570295891372
6616	0.590989860075406
23557	0.301281399422335
9892	0.558339884618775
6622	0.806248045828739
6623	0.777020093284915
8773	0.491109268475879
10769	0.821165584726987
8303	0.257975010705166
54861	0.433145021456443
9343	0.569457001063127
55854	0.77266918249245
6631	0.77266918249245
6625	0.948830879106339
6628	0.873273205792294
6629	0.388474087449126
6632	0.431857540145782
6629	0.225891327999477
6638	0.345006764785644
6640	0.690393257648635
6641	0.821359791582897
6645	0.470303607905955
6646	0.872293764681587
6647	0.137783131607392
6648	0.67563084901204
6649	0.0863041744196468
6651	0.507338483088556
6653	0.880522735646012
6272	0.420196399579738
6654	0.96199997190402
6655	0.971958902748097
6656	0.420698349976789
6663	0.647293379286914
6664	0.562747641610816
6666	0.0903070426185902
9580	0.0704682669634658
54345	0.367848626337952
6657	0.299494466921302
6658	0.724440741953197
6659	0.734704677755584
6660	0.0332709602202502
55553	0.366599891628404
83595	0.0330897799729754
30812	0.907415778469187
6662	0.0295296247023246
6667	0.624531376857609
53340	0.495662357709726
6670	0.353342137411514
6671	0.49270450870012
27164	0.31287685476517
6678	0.235709383687242
8877	0.144121520072391
55553	0.74501090314027
5269	0.74501090314027
5274	0.769535701707583
12	0.00316845390726357
5269	0.466614182914785
5270	0.428526428794704
5272	0.117375443329383
5268	0.892468519235762
5271	0.830079233284597
10927	0.51053327587882
6692	0.6333595868058
10653	0.68302595889222
6709	0.51317240910457
6710	0.639270603240858
6711	0.986508240096272
6712	0.980884038588806
55342	0.65878189422625
6695	0.241961959479743
8405	0.549849104369147
6696	0.0666908503457297
6697	0.293997616279292
22928	0.588288825247132
9517	0.797292494532056
6713	0.460607794827612
259236	0.399501973528448
949	0.859872472707413
6714	0.0620783814405222
6720	0.163770106357216
6721	0.0812002273915212
6722	0.589132183121423
6723	0.4459960984836
6727	0.197300618378845
6732	0.937495877249617
6733	0.759868231569135
58477	0.524581633745011
6737	0.0657062542612658
6738	0.262879332790528
6741	0.959069500214353
6748	0.334423345502345
6749	0.458296161963385
7702	0.598716531353206
10274	0.933636001586716
10735	0.687005326766068
8027	0.374351901595789
6770	0.865352668174982
6772	0.00831205158226881
6773	0.825778290373332
6774	0.731658320033699
6776	0.821264835630331
6777	0.950723631490492
6778	0.840063980446964
6780	0.349614773769345
6786	0.678694160925605
10963	0.467629015746052
6793	0.634673858781299
6794	0.846033913216867
8576	0.198934739427752
10733	0.283669161894811
9748	0.231630743054986
6790	0.645247131602513
6818	0.675724109207826
6817	0.675724109207826
130120	0.675724109207826
445329	0.675724109207826
6799	0.675724109207826
442038	0.879595078684991
8553	0.990499545495063
64220	0.755219899752535
11171	0.341962872856011
6804	0.608065389030418
6809	0.790837316692703
6810	0.98804289268193
6812	0.515695027996292
6813	0.743267745756328
252983	0.695252343875659
8803	0.631965286719193
8801	0.732074316427119
6597	0.931778377730702
6827	0.308552844457302
6829	0.540934663460791
6830	0.557962713707661
6833	0.768963068681576
6834	0.400055359421329
6835	0.78838877354599
6836	0.734107026077212
6837	0.709858209554275
23075	0.314448071401817
6850	0.155776935916478
6853	0.707913814191486
6854	0.317959409446356
6382	0.683192340580375
9672	0.57069971436497
6385	0.451951787678994
9145	0.592563016305688
9144	0.987719720141673
9143	0.920860909661435
8871	0.256423062407099
6855	0.764737301147999
6857	0.954077680478793
127833	0.679731497735558
84258	0.582925370205359
6860	0.171090766273003
6863	0.577434920393862
6866	0.451930981282373
10460	0.647911111213297
9015	0.173080803641463
9014	0.768453805869306
9013	0.689170372570905
6878	0.863333521934658
8407	0.019421849304418
6888	0.416870504409405
10010	0.526724952425665
6890	0.0710397909820461
6891	0.750776352767545
6892	0.420059150342964
6895	0.99444254761868
6533	0.819687494608642
6900	0.0745775592911145
6902	0.445287418648448
6907	0.53694898485996
90665	0.53694898485996
6908	0.342817506785369
10716	0.917169077921027
84897	0.302727585671889
9238	0.820939825489976
6913	0.245682966436673
6909	0.688648793589023
6916	0.417443842123503
6917	0.397162577436593
6919	0.739967727226684
6920	0.891877956349398
6500	0.0791155949477003
6938	0.751794610553447
6940	0.824867354131578
6942	0.533404805369623
6943	0.598962515880662
6925	0.49390115070169
6932	0.824914605748814
4112	0.824914605748814
83439	0.366971755349244
6934	0.722128604150601
6935	0.0393768031941335
7022	0.809321944588918
7024	0.983430223896614
6929	0.111657315545373
7942	0.620776992503239
6944	0.70566941109327
6945	0.192512062459008
7343	0.126239045693375
6948	0.819100328758852
6949	0.0965131937548573
6950	0.424711779507003
6954	0.522223200897771
6993	0.0876274621464919
5252	0.891644044197245
22822	0.31999338574515
6996	0.537303580606946
6997	0.851227619773865
7001	0.401627892183567
7003	0.247459306623707
8463	0.628182661450404
7005	0.171047416768489
10189	0.702503683175206
10160	0.702503683175206
7006	0.691913061156597
6975	0.975113881381185
7008	0.83504705733807
83659	0.599470460751612
11185	0.720649920249327
7011	0.675291604782804
7013	0.986499644167919
7014	0.566173078155888
26136	0.384415906980697
7016	0.497089953012592
10933	0.290019986502469
5708	0.532978535651124
55852	0.52038269242186
113419	0.724632281017322
51368	0.650545344580173
60685	0.469768232922782
5528	0.205383584928308
374618	0.640178583616
7019	0.632488903480859
7027	0.944252550072206
10342	0.823016083182473
7035	0.297294983231543
7039	0.274491544215673
7040	0.576673232281678
7041	0.203880185544498
8848	0.525976208251154
7042	0.835010112169264
7043	0.648598571678624
7045	0.413378798447765
7046	0.478478002446037
7048	0.882595660802555
7049	0.635168892438307
7050	0.154341793324722
7052	0.969524237948041
8100	0.300194369097798
6953	0.719699204226875
7056	0.212190591087947
7057	0.50089043133039
7058	0.939570852697004
7059	0.940984999138618
7060	0.52779928199398
7067	0.220427189487621
7068	0.905113656102207
7069	0.999458186966212
7070	0.00366035490420129
7072	0.400939104423221
7073	0.595389203253481
7074	0.770237767779083
7071	0.707465341531572
8805	0.480786611759317
10155	0.677860435757005
8914	0.760331122974725
10440	0.865101273956726
10245	0.595098640782214
10469	0.672060348038377
7076	0.00284824607025488
7077	0.589656167367946
7078	0.117094593630073
23545	0.307418703094523
7082	0.143319470261808
9414	0.250587017243034
7086	0.100366693860587
7088	0.520256212269914
7089	0.693066135172446
7090	0.591439659526434
7091	0.950989801195591
7094	0.335241264089855
7099	0.905199947542924
7101	0.274056124001926
7102	0.479550279887402
1841	0.283501826014309
7111	0.918884305569671
7112	0.64553541626782
7123	0.447707960943095
3371	0.247711180100558
7126	0.842316736108367
7127	0.207320297096086
7128	0.599998790427918
7130	0.429465299126139
7132	0.49125148878431
8742	0.24885051126468
9191	0.970148202707007
4112	0.987107680743239
8658	0.486272196042734
7135	0.198583727462658
7138	0.0230960718440073
7140	0.219689350371909
7143	0.78234489080616
7145	0.469275628196393
10043	0.211975173314361
7150	0.379521674026341
7155	0.894263496536689
7156	0.752086526553086
8940	0.9134483474476
23368	0.895323804053578
55858	0.458959890116175
7162	0.1285606630078
7163	0.285335422764642
7164	0.480022545875291
7167	0.464719085527035
51755	0.532227458444352
7169	0.127609569547778
168537	0.127609569547778
7172	0.717586341421935
7174	0.67028223060444
8460	0.925819109104601
8459	0.0868774604330127
7181	0.530001601615529
7182	0.742126900290332
7184	0.86082419507127
7185	0.0661084408223834
7186	0.95686965657931
7187	0.0700583896770951
9618	0.14208808850132
7188	0.525597291956901
7189	0.14373145953104
10293	0.345810227360533
5359	0.502940928823773
7018	0.869645820819881
7037	0.784681390196415
7205	0.413339245174052
10140	0.794850805713818
7157	0.927405858757524
8626	0.507729647557615
7161	0.811784224319167
7220	0.666142746971315
7222	0.246607083456412
7223	0.523471496572788
7225	0.847515561765664
7178	0.236621473717989
9646	0.947834574294622
7249	0.555146583994559
7251	0.338773079379349
89765	0.86187089293009
7253	0.268015527329884
7247	0.224466657451737
7259	0.506723276625063
7263	0.422514595511465
23521	0.591006270218041
7264	0.912239970510528
5709	0.620840559376803
7267	0.67371593618325
7270	0.276920682380474
4112	0.276920682380474
4112	0.907507461371159
7276	0.968291778411374
7275	0.368902660735211
7846	0.0150345761825543
10376	0.0718927441472813
7277	0.250421288545033
84790	0.579315306811465
7280	0.609168764710637
10381	0.013038692927429
10382	0.368159853518596
203068	0.204512646822338
7286	0.960621513797193
7289	0.842486213165947
7295	0.256901389877633
129607	0.000243198904887808
7298	0.655258943400979
7301	0.747723498875068
7305	6.86969895637809e-06
126638	0.443011447242457
8233	0.443011447242457
8233	0.861484643136651
11338	0.255443785789257
146802	0.611506262039291
5923	0.651907017047653
7316	0.316052465769729
9040	0.998355570869889
10477	0.819356535922658
7324	0.519826969894842
7332	0.878313958625341
7329	0.878009120910963
9039	0.531923372736902
7317	0.590132859274166
7319	0.562349359596518
7320	0.265590692243309
7327	0.435789017695451
7328	0.98726121893963
7337	0.107049817727084
219333	0.536502657281759
7341	0.366643772104108
7342	0.610489553420061
197131	0.654014459567779
7345	0.167818038830467
9100	0.430515513623072
8078	0.966497954661279
7351	0.809780304215916
7352	0.914832722444331
6921	0.705287173614122
7355	0.705287173614122
7357	0.946697636311938
7358	0.245320679949442
7368	0.286474867153957
1809	0.651105255100727
8408	0.733740464214739
83549	0.943814530985868
7372	0.417092956711096
9094	0.687706073897637
10497	0.183903432631535
8633	0.212158270563212
7375	0.647396115465356
10062	0.338779351230576
7376	0.706827940616724
558	0.586284654798115
7378	0.340964271009162
27089	0.33380208499525
7384	0.99631234403448
7389	0.409306679426228
7390	0.839560111373164
7391	0.776513532358284
7392	0.450879436324438
8239	0.0646151604254419
7402	0.532081449385371
7403	0.633624756497955
7404	0.84665275766132
8409	0.356552877896764
6843	0.0323461854872262
6844	0.908650047328929
9341	0.833059023844982
8673	0.583060368755076
7407	0.255181130382185
7408	0.750097487911145
7410	0.569310828259489
7411	0.659674070918269
7412	0.599723201334003
7414	0.0792623113977685
7416	0.94761434580738
7417	0.73957703057116
7419	0.440455018048817
7422	0.0147303661709853
7423	0.424496043483143
7424	0.879620729673713
64130	0.808325288886088
55327	0.371290428329086
7716	0.729419647812902
7428	0.88503007232302
140679	0.501018748795522
7430	0.00172257009596014
7431	0.510452020521474
7432	0.199689527415552
7436	0.781543360504748
140767	0.898567335749056
8876	0.657477858193072
7441	0.722926003403362
11311	0.869710030650428
7443	0.918712934892848
51393	0.119204413887635
645832	0.0496801689180027
7448	0.0496801689180027
7453	0.589517472683494
23559	0.817681317247235
23558	0.216488006155569
91010	0.880493917280124
11193	0.625694097300222
7458	0.402810260116192
9031	0.365203451392936
9948	0.992268720770118
7465	0.42923602866835
7466	0.822412391324652
64393	0.951076797933873
58525	0.0536065554140433
7473	0.358430223434165
54361	0.136808736641832
7474	0.880279632743673
81029	0.118945050320998
7475	0.021880881207791
7476	0.553428615278235
7477	0.0780281481029459
7479	0.751868367467671
7486	0.69568810534727
10671	0.967700967587094
7494	0.989463141168509
7504	0.66588109459472
646480	0.95221181285453
546	0.261980013510183
7507	0.668122741010445
7508	0.167386686765089
2073	0.0290641865003029
7515	0.729364435695748
7520	0.583520339877556
10413	0.506678177301115
4904	0.156810735213581
7525	0.983885861815675
54414	0.199933571148754
80122	0.323273434406925
7531	0.844599926470707
7532	0.577212215976273
7533	0.525911424742079
10971	0.961094162063034
7534	0.235049081228878
7528	0.842281050149537
5325	0.785383905533134
162239	0.701971312737034
7709	0.222749563725351
54490	0.659535905683294
7844	0.451162679831327
7584	0.892061319204209
339327	0.275705936620812
7681	0.801913719415516
7755	0.175875865537727
7707	0.41674625452344
7541	0.810404834065806
7536	0.0899091019532745
10772	0.0899091019532745
7726	0.141300707432326
7732	0.263481402807247
54490	0.985809152675945
7739	0.985809152675945
80108	0.512390508838664
7756	0.596114082535641
7763	0.186316088011159
8187	0.293618898117696
8882	0.107843062575115
197320	0.38739786993762
199704	0.359293051769096
140612	0.239941018175885
22835	0.693730397328066
27300	0.713408323332564
3107	0.713408323332564
7538	0.896257822292907
7539	0.244528372557476
7589	0.498135917871574
100131827	0.184996400204199
401115	0.496662916520055
286128	0.140304909606803
80818	0.996787556540063
388561	0.844146252362733
9885	0.914392336376689
339287	0.180999481758762
4586	0.893888112110493
284323	0.893888112110493
54490	0.151355093228558
284323	0.151355093228558
7224	0.746052240453907
643836	0.164646844642762
55734	0.30162822680402
51043	0.292953326733081
219865	0.994384599414977
219749	0.537695372869139
146198	0.123996243323555
1558	0.881629056536719
9310	0.881629056536719
7596	0.944364720686257
25840	0.944364720686257
23660	0.153470976526763
9753	0.452196751698913
219473	0.67965396349432
161882	0.710726089758802
23414	0.553126285925752
51663	0.780171006767671
7543	0.132506856880048
7544	0.132506856880048
11244	0.84343618721289
7545	0.347509713561646
7546	0.293999597305692
7547	0.5288624776913
84107	0.887054412025124
284307	0.600651419455963
22807	0.175295046885708
64375	0.669654594734026
7779	0.393737507905649
7781	0.556769802137992
7782	0.464091641745085
27000	0.357633533770894
7791	0.800849744267039
57175	0.998906382915124
23603	0.704948201231673
8745	0.779183666886323
11096	0.390224749242358
10000	0.972304342485108
59344	0.946505096614254
267	0.538530056041722
10297	0.120156148518579
25820	0.773341640015524
10425	0.842759294418703
9070	0.819923527708886
23621	0.757710849258887
8815	0.254557332007369
10380	0.613260240893764
10882	0.982895616133858
11132	0.861942765397131
23632	0.854624012303592
28316	0.341022574255655
10428	0.497229700679752
1316	0.264957772793915
50619	0.417936301552721
54849	0.52929719242558
11083	0.76998143603866
9988	0.457998566245009
1740	0.491217546168118
199699	0.139057039013607
2113	0.273840931362036
2114	0.711457470670339
55179	0.783237855677012
10056	0.816577138420857
10516	0.774721542945674
84922	0.867431915740595
9513	0.18482323250952
9908	0.22714476569431
10912	0.511761826719105
64395	0.796984170816141
2687	0.971679551836103
10082	0.0979451144024679
2857	0.0609000223260719
2966	0.859342431868391
10456	0.435322858949658
9653	0.650523917047779
54509	0.286376342635406
3614	0.764966001563857
3615	0.854275838779403
10603	0.991980771095695
10899	0.711495236478649
51166	0.454352348040342
11104	0.470541768212986
10319	0.0173575393296884
4062	0.329757187148713
66004	0.697777065300848
5607	0.52639292056135
5598	0.124899028897786
9219	0.490332361461317
23344	0.204325568833978
11343	0.391590477645037
11043	0.864249289468334
4326	0.854763211370002
10049	0.633440999160546
4752	0.176260556857431
6787	0.809926905012063
4759	0.181945670814081
4907	0.554206295668904
494197	4.63229530757257e-08
10178	0.395852684052723
57451	0.637256144836023
55714	0.067480946697687
26011	0.525074759084084
130497	0.0616281519309213
29993	0.99452745788671
11252	0.856670871212622
9061	0.285975987061774
9060	0.243525655014209
5037	0.381817904105763
5093	0.119135779795017
10846	0.949188179374995
5172	0.866637536814792
10455	0.555699291147983
5300	0.71734258860869
9862	0.684212556021779
10519	0.467981618459613
8575	0.648791420610165
9802	0.378616027086638
5704	0.498507118807854
5719	0.0942815065428145
11344	0.56452684153234
11099	0.778703756403129
26230	0.542144136631357
10742	0.684386251883377
3550	0.156223600202348
6000	0.895815713306971
6059	0.631096802475668
11342	0.853003953917686
8732	0.815698138896808
6183	0.389855258878627
10066	0.601456138434329
10067	0.56734629835202
55964	0.935967797695193
6443	0.0938109507408636
6452	0.0678410019022315
9467	0.128408879152716
26751	0.824490816191187
10559	0.611102088095002
8243	0.354525505623654
10252	0.867279347843495
10253	0.777256559682672
81848	0.696288979234565
6729	0.443235425327618
10011	0.314709862415116
51684	0.527894255836783
9526	0.821318056068678
55333	0.488298767699527
6879	0.922954424833956
6881	0.440362606168849
256302	0.652187699709578
11011	0.0440885465673489
7097	0.520158721358513
131601	0.821334192824275
10616	0.995374053728058
5412	0.645037473102361
11274	5.71522935647055e-14
7469	0.337297702608901
54464	0.645816093082595
22803	0.525400279907704
11155	0.491587148147786
8346	0.564525633211438
7581	0.866498735381797
6579	0.866498735381797
7582	0.866498735381797
9839	0.568232118415563
3621	0.925255639303753
9429	0.998317495177334
23452	0.593501054775932
558	0.0695888453139962
686	0.932494634274269
1087	0.553619280665328
4680	0.553619280665328
440533	0.553619280665328
1048	0.553619280665328
5675	0.553619280665328
1088	0.553619280665328
5678	0.553619280665328
634	0.553619280665328
5673	0.553619280665328
1069	0.240488330443861
9391	0.778809052246574
1185	0.752503430528037
1186	0.795901824533438
64326	0.916060530939171
27071	0.318522983569386
26063	0.291525774578927
2051	0.630226159583393
2101	0.630226159583393
2103	0.823401180057329
2104	0.359814789034233
221472	0.201668415911493
79068	0.720399018734642
10007	0.0556902669626553
2870	0.400446178787923
3299	0.652861611544612
23005	0.735459082043015
11313	0.0798349166885961
5604	0.376037601171231
5605	0.779487894325379
5606	0.653665045588377
6416	0.784894429495586
5608	0.942159660479801
5609	0.824055687856357
4214	0.393615980766399
4296	0.0612471663091945
7786	0.896152311567388
10746	0.0394553876739549
4215	0.842174260842764
4216	0.799416140979999
